yr,season,cat_no,cat_type,PM,TOG,NOx,SOx,CO,CO2,CH4,N2O,HFC,BCO2
2021,Annual,597,Area,0.008,0.019,0.003,0.002,0.636,22.81,0.0036,0.0009,0,0
2021,Annual,615,Area,0.005,0.011,0.002,0.001,0.37,15.2,0.0024,0.0006,0,0
2021,Annual,619,Area,0,0,0,0,0,0,0,0,0,0
2021,Annual,626,Area,0.001,0.002,0,0,0.058,2.39,0.0004,0.0001,0,0
2021,Annual,632,Area,0.001,0.002,0,0,0.053,2.16,0.0003,0.0001,0,0
2021,Annual,639,Area,0,0,0,0,0,0,0,0,0,0
2021,Annual,646,Area,0.005,0.023,0.041,0.003,0.062,9.2,0.001,0.0003,0,0
2021,Annual,658,Area,0.034,0.96,3.806,0.265,1.882,756.07,0.0361,0.0236,0,0
2021,Annual,670,Area,0,0,0,0,0.01,4.05,0.0004,0.0001,0,0
2021,Annual,673,Area,0,0.001,0.003,0,0.015,3.4,0.0004,0.0001,0,0
2021,Annual,676,Area,0,0,0,0,0.001,0.21,0,0,0,0
2021,Annual,679,Area,0,0,0,0,0,0.03,0,0,0,0
2021,Annual,682,Area,0,0,0,0,0,0,0,0,0,0
2021,Annual,687,Area,0.014,0.087,0.036,0.005,0.169,54.13,0.0488,0.0017,0,0
2021,Annual,694,Area,0.002,0.001,0.004,0.001,0.014,2.91,0.0026,0.0001,0,0
2021,Annual,699,Area,0,0.02,0,0,0.02,13.57,0.0006,0.0001,0,0
2021,Annual,702,Area,0,0.017,0.002,0,0.036,19.4,0.0008,0.0001,0,0
2021,Annual,705,Area,0,0.001,0,0,0.002,1.22,0.0001,0,0,0
2021,Annual,708,Area,0,0,0,0,0,0.1,0,0,0,0
2021,Annual,711,Area,0,0.001,0,0,0.094,0.01,0,0,0,0
2021,Annual,744,Area,6.043,0,0,0,0,0,0,0,0,0
2021,Annual,745,Area,6.052,0,0,0,0,0,0,0,0,0
2021,Annual,746,Area,5.954,0,0,0,0,0,0,0,0,0
2021,Annual,747,Area,2.696,0,0,0,0,0,0,0,0,0
2021,Annual,748,Area,7.074,0,0,0,0,0,0,0,0,0
2021,Annual,749,Area,2.165,0,0,0,0,0,0,0,0,0
2021,Annual,750,Area,0.225,0.289,0.083,0,3.493,0,0.0486,0.0009,0,32.24
2021,Annual,753,Area,0.023,0.007,0.001,0,0.028,3.14,0.01,0.0007,0,0
2021,Annual,756,Area,5.946,0,0,0,0,0,0,0,0,0
2021,Annual,757,Area,0.008,0,0,0,0,0,0,0,0,0
2021,Annual,758,Area,0.542,0,0,0,0,0,0,0,0,0
2021,Annual,760,Area,4.162,7.327,0,0,0,0,5.1538,0,0,0
2021,Annual,761,Area,0,0.169,0,0,0,0,0.105,0,0,0
2021,Annual,764,Area,9.798,0,0,0,0,0,0,0,0,0
2021,Annual,765,Area,0.594,0,0,0,0,0,0,0,0,0
2021,Annual,766,Area,0.478,0.035,0.022,0,0.415,0,0,0,0,0
2021,Annual,784,Area,0,57.043,0,0,0,0,0,0,0,0
2021,Annual,785,Area,0,18.478,0,0,0,0,0,0,0,0
2021,Annual,786,Area,0,19.993,0,0,0,0,0,0,0,0
2021,Annual,787,Area,0,14.746,0,0,0,0,0,0,0,0
2021,Annual,868,Area,0,58,0,0,0,0,51.5693,0,0,0
2021,Annual,935,Area,0,0.677,0,0,0,0,0,0,0,0
2021,Annual,936,Area,0.228,0.763,8.785,0.215,1.713,241.78,0.0132,0.097,0,0
2021,Annual,939,Area,0,0.311,0,0,0,0,0,0,0,0
2021,Annual,940,Area,0,0.049,0,0,0,0,0,0,0,0
2021,Annual,1010,Area,0,0.002,0,0,0,0,0,0,0,0
2021,Annual,1011,Area,0,0.028,0,0,0,0,0,0,0,0
2021,Annual,1012,Area,0,0.059,0,0,0,0,0,0,0,0
2021,Annual,1014,Area,0,0.51,0,0,0,0,0,0,0,0
2021,Annual,1015,Area,0,0.763,0,0,0,0,0,0,0,0
2021,Annual,1016,Area,0,0.68,0,0,0,0,0,0,0,0
2021,Annual,1019,Area,0,1.211,0,0,0,0,0,0,0,0
2021,Annual,1020,Area,0,0.013,0,0,0,0,0,0,0,0
2021,Annual,1021,Area,0,0.152,0,0,0,0,0,0,0,0
2021,Annual,1022,Area,0,0.153,0,0,0,0,0,0,0,0
2021,Annual,1023,Area,0,0.115,0,0,0,0,0,0,0,0
2021,Annual,1026,Area,0,0.829,0,0,0,0,0,0,0,0
2021,Annual,1027,Area,0,0.082,0,0,0,0,0,0,0,0
2021,Annual,1028,Area,0,0.072,0,0,0,0,0,0,0,0
2021,Annual,1030,Area,0,0.028,0,0,0,0,0,0,0,0
2021,Annual,1031,Area,0,0.021,0,0,0,0,0,0,0,0
2021,Annual,1032,Area,0,0.053,0,0,0,0,0,0,0,0
2021,Annual,1035,Area,0,0.43,0,0,0,0,0,0,0,0
2021,Annual,1039,Area,0,0.181,0,0,0,0,0,0,0,0
2021,Annual,1042,Area,0,0.498,0,0,0,0,0,0,0,0
2021,Annual,1043,Area,0,1.756,0,0,0,0,0,0,0,0
2021,Annual,1044,Area,0,0.177,0,0,0,0,0,0,0,0
2021,Annual,1045,Area,0,2.853,0,0,0,0,0,0,0,0
2021,Annual,1048,Area,0,0.052,0,0,0,0,0,0,0,0
2021,Annual,1049,Area,0,0.045,0,0,0,0,0,0,0,0
2021,Annual,1052,Area,0,0.057,0,0,0,0,0,0,0,0
2021,Annual,1053,Area,0,0.074,0,0,0,0,0,0,0,0
2021,Annual,1054,Area,0,0.001,0,0,0,0,0,0,0,0
2021,Annual,1055,Area,0,0.849,0,0,0,0,0,0,0,0
2021,Annual,1056,Area,0,0,0,0,0,0,0,0,0,0
2021,Annual,1059,Area,0,0.14,0,0,0,0,0,0,0,0
2021,Annual,1060,Area,0,0.256,0,0,0,0,0,0,0,0
2021,Annual,1061,Area,0,0.094,0,0,0,0,0,0,0,0
2021,Annual,1063,Area,0,0.068,0,0,0,0,0,0,0,0
2021,Annual,1064,Area,0,0.046,0,0,0,0,0,0,0,0
2021,Annual,1065,Area,0,0.009,0,0,0,0,0,0,0,0
2021,Annual,1068,Area,0,0.008,0,0,0,0,0,0,0,0
2021,Annual,1072,Area,0,0.003,0,0,0,0,0,0,0,0
2021,Annual,1075,Area,0,0.08,0,0,0,0,0,0,0,0
2021,Annual,1110,Area,0.011,0.045,0.319,0.001,1.859,142.13,0.0113,0.0198,0,0
2021,Annual,1111,Area,0.003,0.01,0.066,0.02,0.422,18.23,0.0014,0.0027,0,0
2021,Annual,1112,Area,0.002,0.008,0.054,0,0.31,18.86,0.0017,0.0026,0,0
2021,Annual,1115,Area,0.1,2.66,8.16,0.73,9.33,4670.87,0.1988,0.1532,0,0
2021,Annual,1119,Area,0.007,0.081,0.865,0.088,1.224,465.33,0.0169,0.0157,0,0
2021,Annual,1123,Area,0.014,0.173,1.485,0.122,1.427,644.28,0.0174,0.0159,0,0
2021,Annual,1127,Area,0.01,0.2,0.58,0.05,0.62,140,0.0136,0.0041,0,0
2021,Annual,1128,Area,0.012,0.397,1.399,0.11,2.343,514.33,0.0254,0.0159,0,0
2021,Annual,1129,Area,0.001,0.059,0.118,0.008,0.161,34.72,0.0017,0.0011,0,0
2021,Annual,1130,Area,0.03,0.5,0.15,0.03,0.85,192.3,0.0655,0.006,0,0
2021,Annual,1131,Area,0.003,0.051,0.024,0.005,0.207,114.24,0.0036,0.0042,0,0
2021,Annual,1132,Area,0.008,0.092,0.051,0.009,0.267,99.66,0.0019,0.0041,0,0
2021,Annual,1158,Area,0,8.742,0,0,0,0,8.6649,0.0005,0,29.05
2021,Annual,1190,Area,0,0.055,0,0,0,0,0,0,0,0
2021,Annual,1191,Area,0,0.804,0,0,0,0,0,0,0,0
2021,Annual,1192,Area,0,0.002,0,0,0,0,0,0,0,0
2021,Annual,1193,Area,0,0.279,0,0,0,0,0,0,0,0
2021,Annual,1197,Area,0,0.784,0,0,0,0,0,0,0,0
2021,Annual,1275,Area,0,0.022,0,0,0,0,0,0,0,0
2021,Annual,1277,Area,0,0.041,0,0,0,0,0,0,0,0
2021,Annual,1279,Area,0,0.002,0,0,0,0,0,0,0,0
2021,Annual,1281,Area,0,0.098,0,0,0,0,0,0,0,0
2021,Annual,1434,Area,0,2.231,0,0,0,0,0,0,0,0
2021,Annual,1435,Area,1.153,0,0,0,0,0,0,0,0,0
2021,Annual,1440,Area,0,0.283,0,0,0,0,0,0,0,0
2021,Annual,1441,Area,0,0.525,0,0,0,0,0,0,0,0
2021,Annual,1442,Area,0,0.068,0,0,0,0,0,0,0,0
2021,Annual,1443,Area,0,0.251,0,0,0,0,0,0,0,0
2021,Annual,1444,Area,0,0.454,0,0,0,0,0,0,0,0
2021,Annual,1445,Area,0,2.406,0,0,0,0,0,0,0,0
2021,Annual,1446,Area,0,0.114,0,0,0,0,0,0,0,0
2021,Annual,1447,Area,0,0.368,0,0,0,0,0,0,0,0
2021,Annual,1448,Area,0,0.556,0,0,0,0,0,0,0,0
2021,Annual,1449,Area,0,0.043,0,0,0,0,0,0,0,0
2021,Annual,1450,Area,0,0.052,0,0,0,0,0,0,0,0
2021,Annual,1451,Area,0,0.059,0,0,0,0,0,0,0,0
2021,Annual,1452,Area,0,0.064,0,0,0,0,0,0,0,0
2021,Annual,1453,Area,0,0.115,0,0,0,0,0,0,0,0
2021,Annual,1454,Area,0,0.045,0,0,0,0,0,0,0,0
2021,Annual,1455,Area,0,0.012,0,0,0,0,0,0,0,0
2021,Annual,1456,Area,0,0.016,0,0,0,0,0,0,0,0
2021,Annual,1458,Area,0,0.156,0,0,0,0,0,0,0,0
2021,Annual,1459,Area,0,0.016,0,0,0,0,0,0,0,0
2021,Annual,1460,Area,0,0.044,0,0,0,0,0,0,0,0
2021,Annual,1461,Area,0,0.454,0,0,0,0,0,0,0,0
2021,Annual,1462,Area,0,0.328,0,0,0,0,0,0,0,0
2021,Annual,1463,Area,0,0.015,0,0,0,0,0,0,0,0
2021,Annual,1464,Area,0,0.336,0,0,0,0,0,0,0,0
2021,Annual,1465,Area,0,0.066,0,0,0,0,0,0,0,0
2021,Annual,1466,Area,0,0.084,0,0,0,0,0,0,0,0
2021,Annual,1467,Area,0,0.02,0,0,0,0,0,0,0,0
2021,Annual,1468,Area,0,0.011,0,0,0,0,0,0,0,0
2021,Annual,1469,Area,0,0.02,0,0,0,0,0,0,0,0
2021,Annual,1470,Area,0,0.006,0,0,0,0,0,0,0,0
2021,Annual,1471,Area,0,0.141,0,0,0,0,0,0,0,0
2021,Annual,1472,Area,0,0.016,0,0,0,0,0,0,0,0
2021,Annual,1473,Area,0,0.065,0,0,0,0,0,0,0,0
2021,Annual,1474,Area,0,0.089,0,0,0,0,0,0,0,0
2021,Annual,1475,Area,0,0.142,0,0,0,0,0,0,0,0
2021,Annual,1477,Area,0,0.029,0,0,0,0,0,0,0,0
2021,Annual,1478,Area,0,0.006,0,0,0,0,0,0,0,0
2021,Annual,1479,Area,0,2.72,0,0,0,0,0,0,0,0
2021,Annual,1480,Area,0,1.293,0,0,0,0,0,0,0,0
2021,Annual,1481,Area,0,0.525,0,0,0,0,0,0,0,0
2021,Annual,1482,Area,0,0.011,0,0,0,0,0,0,0,0
2021,Annual,1483,Area,0,0.089,0,0,0,0,0,0,0,0
2021,Annual,1484,Area,0,0.27,0,0,0,0,0,0,0,0
2021,Annual,1485,Area,0,0.342,0,0,0,0,0,0,0,0
2021,Annual,1486,Area,0,0.125,0,0,0,0,0,0,0,0
2021,Annual,1487,Area,0,0.009,0,0,0,0,0,0,0,0
2021,Annual,1488,Area,0,0.188,0,0,0,0,0,0,0,0
2021,Annual,1489,Area,0,0.026,0,0,0,0,0,0,0,0
2021,Annual,1490,Area,0,2.947,0,0,0,0,0,0,0,0
2021,Annual,1491,Area,0,4.433,0,0,0,0,0,0,0,0
2021,Annual,1492,Area,0,0.111,0,0,0,0,0,0,0,0
2021,Annual,1493,Area,0,0.027,0,0,0,0,0,0,0,0
2021,Annual,1494,Area,0,1.26,0,0,0,0,0,0,0,0
2021,Annual,1495,Area,0,0.024,0,0,0,0,0,0,0,0
2021,Annual,1496,Area,0,0.012,0,0,0,0,0,0,0,0
2021,Annual,1497,Area,0,0.219,0,0,0,0,0,0,0,0
2021,Annual,1498,Area,0,0.029,0,0,0,0,0,0,0,0
2021,Annual,1499,Area,0,0.067,0,0,0,0,0,0,0,0
2021,Annual,1500,Area,0,0.905,0,0,0,0,0,0,0,0
2021,Annual,1501,Area,0,0.043,0,0,0,0,0,0,0,0
2021,Annual,1502,Area,0,0.135,0,0,0,0,0,0,0,0
2021,Annual,1503,Area,0,0.442,0,0,0,0,0,0,0,0
2021,Annual,1504,Area,0,0.887,0,0,0,0,0,0,0,0
2021,Annual,1505,Area,0,0.043,0,0,0,0,0,0,0,0
2021,Annual,1506,Area,0,0.437,0,0,0,0,0,0,0,0
2021,Annual,1507,Area,0,0.072,0,0,0,0,0,0,0,0
2021,Annual,1508,Area,0,0.582,0,0,0,0,0,0,0,0
2021,Annual,1509,Area,0,0.017,0,0,0,0,0,0,0,0
2021,Annual,1510,Area,0,0.09,0,0,0,0,0,0,0,0
2021,Annual,1511,Area,0,0.074,0,0,0,0,0,0,0,0
2021,Annual,1512,Area,0,0.115,0,0,0,0,0,0,0,0
2021,Annual,1513,Area,0,0.019,0,0,0,0,0,0,0,0
2021,Annual,1514,Area,0,0.047,0,0,0,0,0,0,0,0
2021,Annual,1515,Area,0,0.133,0,0,0,0,0,0,0,0
2021,Annual,1516,Area,0,0.435,0,0,0,0,0,0,0,0
2021,Annual,1517,Area,0,0.034,0,0,0,0,0,0,0,0
2021,Annual,1518,Area,0,1.895,0,0,0,0,0,0,0,0
2021,Annual,1519,Area,0,0.034,0,0,0,0,0,0,0,0
2021,Annual,1520,Area,0,0.18,0,0,0,0,0,0,0,0
2021,Annual,1521,Area,0,0.052,0,0,0,0,0,0,0,0
2021,Annual,1522,Area,0,0.717,0,0,0,0,0,0,0,0
2021,Annual,1523,Area,0,0.065,0,0,0,0,0,0,0,0
2021,Annual,1524,Area,0,0.104,0,0,0,0,0,0,0,0
2021,Annual,1525,Area,0,0.01,0,0,0,0,0,0,0,0
2021,Annual,1526,Area,0,0.081,0,0,0,0,0,0,0,0
2021,Annual,1527,Area,0,0.114,0,0,0,0,0,0,0,0
2021,Annual,1528,Area,0,0.041,0,0,0,0,0,0,0,0
2021,Annual,1529,Area,0,0.267,0,0,0,0,0,0,0,0
2021,Annual,1530,Area,0,0.042,0,0,0,0,0,0,0,0
2021,Annual,1531,Area,0,0.156,0,0,0,0,0,0,0,0
2021,Annual,1532,Area,0,0.107,0,0,0,0,0,0,0,0
2021,Annual,1533,Area,0,0.041,0,0,0,0,0,0,0,0
2021,Annual,1534,Area,0,0.315,0,0,0,0,0,0,0,0
2021,Annual,1535,Area,0,0.017,0,0,0,0,0,0,0,0
2021,Annual,1536,Area,0,0.173,0,0,0,0,0,0,0,0
2021,Annual,1537,Area,0,0.4,0,0,0,0,0,0,0,0
2021,Annual,1538,Area,0,0.042,0,0,0,0,0,0,0,0
2021,Annual,1539,Area,0,0.017,0,0,0,0,0,0,0,0
2021,Annual,1540,Area,0,0.772,0,0,0,0,0,0,0,0
2021,Annual,1541,Area,0,0.136,0,0,0,0,0,0,0,0
2021,Annual,1542,Area,0,0.274,0,0,0,0,0,0,0,0
2021,Annual,1543,Area,0,0.157,0,0,0,0,0,0,0,0
2021,Annual,1544,Area,0,0.114,0,0,0,0,0,0,0,0
2021,Annual,1545,Area,0,0.897,0,0,0,0,0,0,0,0
2021,Annual,1546,Area,0,0.006,0,0,0,0,0,0,0,0
2021,Annual,1547,Area,0,0.126,0,0,0,0,0,0,0,0
2021,Annual,1548,Area,0,0.275,0,0,0,0,0,0,0,0
2021,Annual,1549,Area,0,0.942,0,0,0,0,0,0,0,0
2021,Annual,1550,Area,0,0.148,0,0,0,0,0,0,0,0
2021,Annual,1551,Area,0,0.828,0,0,0,0,0,0,0,0
2021,Annual,1552,Area,0,1.413,0,0,0,0,0,0,0,0
2021,Annual,1553,Area,0,0.211,0,0,0,0,0,0,0,0
2021,Annual,1554,Area,0,0.158,0,0,0,0,0,0,0,0
2021,Annual,1555,Area,0,0.234,0,0,0,0,0,0,0,0
2021,Annual,1556,Area,0,0.107,0,0,0,0,0,0,0,0
2021,Annual,1557,Area,0,1.199,0,0,0,0,0,0,0,0
2021,Annual,1558,Area,0,0.042,0,0,0,0,0,0,0,0
2021,Annual,1559,Area,0,4.567,0,0,0,0,0,0,0,0
2021,Annual,1560,Area,0,0.112,0,0,0,0,0,0,0,0
2021,Annual,1561,Area,0,0.115,0,0,0,0,0,0,0,0
2021,Annual,1562,Area,0,0.079,0,0,0,0,0,0,0,0
2021,Annual,1563,Area,0,0.139,0,0,0,0,0,0,0,0
2021,Annual,1564,Area,0,0.025,0,0,0,0,0,0,0,0
2021,Annual,1566,Area,0,2.566,0,0,0,0,0,0,0,0
2021,Annual,1567,Area,0,0.089,0,0,0,0,0,0,0,0
2021,Annual,1568,Area,0,0.142,0,0,0,0,0,0,0,0
2021,Annual,1569,Area,0,0.021,0,0,0,0,0,0,0,0
2021,Annual,1570,Area,0,0.221,0,0,0,0,0,0,0,0
2021,Annual,1571,Area,0,1.195,0,0,0,0,0,0,0,0
2021,Annual,1572,Area,0,0.358,0,0,0,0,0,0,0,0
2021,Annual,1573,Area,0,0.275,0,0,0,0,0,0,0,0
2021,Annual,1574,Area,0,5.929,0,0,0,0,0,0,0,0
2021,Annual,1575,Area,0,0.03,0,0,0,0,0.006,0,0,0
2021,Annual,1576,Area,0,0.27,0,0,0,0,0.2163,0,0,0
2021,Annual,1577,Area,0,0.001,0,0,0,0,0,0,0,0
2021,Annual,1578,Area,0,0.01,0.081,0,0.081,95.96,0.0051,0,0,0
2021,Annual,1579,Area,0.039,0.032,0.038,0.013,0.093,0,0.0215,0,0,29.18
2021,Annual,1580,Area,3.407,3.526,1.131,0.342,32.104,0,1.2794,0.0659,0,5.73
2021,Annual,1590,Area,0.768,1.112,1.51,0.061,3.864,11319.11,0.2169,0.2075,0,0
2021,Annual,1591,Area,0.629,0.91,1.236,0.05,3.162,9968.07,0.1911,0.1827,0,0
2021,Annual,1597,Area,0,0,0,0,0,6600.6,0.3158,0.2788,0,0
2021,Annual,1598,Area,0,0.001,0.001,0,0,0,0,0,0,0
2021,Annual,1600,Area,0,2.03,0,0,0,0,0,0,0,0
2021,Annual,1601,Area,0,0.082,0,0,0,0,0,0,0,0
2021,Annual,1602,Area,0,0.46,0,0,0,0,0,0,0,0
2021,Annual,1618,Area,0,0.956,0,0,0,0,0,0,0,0
2021,Annual,1619,Area,1.069,13.761,0,0,0,0,63.1229,0.0434,0,0
2021,Annual,1620,Area,1.804,23.216,0,0,0,0,29.4011,0.6623,0,0
2021,Annual,1621,Area,5.048,9.747,0,0,0,0,0.8122,0.005,0,0
2021,Annual,1622,Area,3.764,1.452,0,0,0,0,0.121,0.0008,0,0
2021,Annual,1623,Area,2.426,0.468,0,0,0,0,0.039,0.0012,0,0
2021,Annual,1624,Area,0.032,0.151,0,0,0,0,0.2024,0.0002,0,0
2021,Annual,1625,Area,0.918,0.886,0,0,0,0,1.7147,0.0011,0,0
2021,Annual,1626,Area,0.209,2.688,0,0,0,0,1.0395,0.0846,0,0
2021,Annual,1627,Area,0.039,0.038,0,0,0,0,0.0445,0.0157,0,0
2021,Annual,1629,Area,0,0.058,0,0,0,0,0,0,0,0
2021,Annual,1630,Area,0,0.005,0,0,0,0,0,0,0,0
2021,Annual,1631,Area,0,1.16,0,0,0,0,0,0,0,0
2021,Annual,1632,Area,0,0.332,0,0,0,0,0,0,0,0
2021,Annual,1633,Area,0,0.361,0,0,0,0,0,0,0,0
2021,Annual,1635,Area,0,0.001,0,0,0,0,0,0,0,0
2021,Annual,1636,Area,0,0.07,0,0,0,0,0,0,0,0
2021,Annual,1637,Area,0,0.011,0,0,0,0,0,0,0,0
2021,Annual,1638,Area,0,0.011,0,0,0,0,0,0,0,0
2021,Annual,1639,Area,0,0.08,0,0,0,0,0,0,0,0
2021,Annual,1646,Area,0.111,0.389,2.38,0.006,2.37,505.71,0.029,0,0,0
2021,Annual,1647,Area,0.23,2.337,1.084,0.005,97.78,173.98,0.116,0.159,0,0
2021,Annual,1648,Area,0.048,6.992,0.183,0.002,19.219,50.52,0.4,0.072,0,0
2021,Annual,1649,Area,0,2.546,0,0,0,0,0,0,0,0
2021,Annual,1650,Area,0,1.546,0,0,0,0,0,0,0,0
2021,Annual,1651,Area,0.036,0.173,0.982,0.002,0.602,137,0.013,0,0,0
2021,Annual,1652,Area,0.004,0.089,0.057,0,4.226,6.77,0.004,0.006,0,0
2021,Annual,1653,Area,0,0.005,0,0,0,0,0,0,0,0
2021,Annual,1654,Area,0.013,0.187,1.612,0.002,2.034,488.64,0.07,0,0,0
2021,Annual,1655,Area,0.012,0.1,0.075,0,4.319,12.68,0.005,0.006,0,0
2021,Annual,1656,Area,0,0.069,0,0,0,0,0,0,0,0
2021,Annual,1657,Area,0.242,0.641,0.419,0.001,21.112,51.98,0.032,0.035,0,0
2021,Annual,1658,Area,0.002,0.003,0.002,0,0.127,0.24,0,0.0005,0,0
2021,Annual,1659,Area,0,0.078,0,0,0,0,0,0,0,0
2021,Annual,1660,Area,0,0.002,0,0,0,0,0,0,0,0
2021,Annual,1661,Area,0.205,0.553,4.827,0.001,3.698,1132.08,0.07,0,0,0
2021,Annual,1662,Area,0.041,0.546,1.737,0.004,43.971,402.2,0.027,0.102,0,0
2021,Annual,1663,Area,0,0.001,0,0,0.031,0.06,0,0,0,0
2021,Annual,1664,Area,0,0.401,0,0,0,0,0,0,0,0
2021,Annual,1666,Area,0.056,0.139,1.017,0.097,1.039,106.51,0.015,0,0,0
2021,Annual,1667,Area,0.052,0.598,2.528,0,23.646,578.39,0.459,0,0,0
2021,Annual,1668,Area,0.387,2.27,1.499,0.005,87.766,228.66,0.113,0.122,0,0
2021,Annual,1669,Area,0.019,0.049,0.024,0,1.285,2.88,0.003,0.004,0,0
2021,Annual,1670,Area,0,0.719,0,0,0,0,0,0,0,0
2021,Annual,1671,Area,0,0.045,0,0,0,0,0,0,0,0
2021,Annual,1672,Area,0.122,0.424,2.699,0.004,2.644,522.51,0.032,0,0,0
2021,Annual,1673,Area,0.005,0.048,0.183,0,2.126,58.42,0.037,0,0,0
2021,Annual,1674,Area,0.001,0.003,0.031,0,0.02,4.26,0,0,0,0
2021,Annual,1675,Area,0.002,0.005,0.044,0,0.032,13.03,0,0,0,0
2021,Annual,1676,Area,0.05,2.282,2.676,0.018,78.672,519.86,0.114,0.1,0,0
2021,Annual,1677,Area,2.331,5.341,1.297,0.009,9.04,248.3,0.305,0.059,0,0
2021,Annual,1678,Area,0,5.538,0,0,0,0,0,0,0,0
2021,Annual,1679,Area,0,2.419,0,0,0,0,0,0,0,0
2021,Annual,1680,Area,0.008,0.108,0.308,0.001,0.135,16.34,0.008,0,0,0
2021,Annual,1681,Area,0.017,0.082,0.903,0.003,0.148,37.12,0.002,0.0149,0,0
2021,Annual,1688,Area,0,0,0,0,0,0,0,2.7123,0,0
2021,Annual,1689,Area,0.006,0.018,0.002,0.002,0.522,17.15,0.0255,0.0004,0,0
2021,Annual,1690,Area,0,0.012,0,0,0,0,0,0,0,0
2021,Annual,1691,Area,0,0.056,0,0,0,0,0,0,0,0
2021,Annual,1692,Area,0,0.016,0,0,0,0,0,0,0,0
2021,Annual,1693,Area,0,0.049,0,0,0,0,0,0,0,0
2021,Annual,1694,Area,0,0.001,0,0,0,0,0,0,0,0
2021,Annual,1695,Area,0,0.024,0,0,0,0,0,0,0,0
2021,Annual,1696,Area,0,0.032,0,0,0,0,0,0,0,0
2021,Annual,1697,Area,0,0.008,0,0,0,0,0,0,0,0
2021,Annual,1698,Area,0,0.003,0,0,0,0,0,0,0,0
2021,Annual,1699,Area,0,0.057,0,0,0,0,0,0,0,0
2021,Annual,1700,Area,0,0.016,0,0,0,0,0,0,0,0
2021,Annual,1701,Area,0,0.075,0,0,0,0,0,0,0,0
2021,Annual,1702,Area,0,0.01,0,0,0,0,0,0,0,0
2021,Annual,1703,Area,0,0.077,0,0,0,0,0,0,0,0
2021,Annual,1704,Area,0,0.035,0,0,0,0,0,0,0,0
2021,Annual,1705,Area,0,0.357,0,0,0,0,0,0,0,0
2021,Annual,1706,Area,0,0.226,0,0,0,0,0,0,0,0
2021,Annual,1707,Area,0,0.262,0,0,0,0,0,0,0,0
2021,Annual,1708,Area,0,0.033,0,0,0,0,0,0,0,0
2021,Annual,1710,Area,0.116,0.119,0,0,0,54.72,0,0,0,0
2021,Annual,1711,Area,0.778,0.127,0,0,0,104.1,0,0,0,0
2021,Annual,1722,Area,0.089,0.294,4.249,0.001,0.38,0,0,0,0,0
2021,Annual,1746,Area,0,0,0,0,0,21.53,0,0,0,0
2021,Annual,1751,Area,0,0,0,0,0,0,0,0,0.0003,0
2021,Annual,1752,Area,0,1.259,0,0,0,0,0,0,1.2585,0
2021,Annual,1753,Area,0,5.844,0,0,0,0,0,0,5.8436,0
2021,Annual,1754,Area,0,0.854,0,0,0,0,0,0,0.8536,0
2021,Annual,1756,Area,0,0.014,0,0,0,0,0,0,0.0137,0
2021,Annual,1757,Area,0,0.487,0,0,0,0,0,0,0.4868,0
2021,Annual,1758,Area,0,4.376,0,0,0,0,0,0,4.3764,0
2021,Annual,1759,Area,13.351,0,0,0,0,0,0,0,0,0
2021,Annual,1760,Area,16.181,0,0,0,0,0,0,0,0,0
2021,Annual,1761,Area,3.274,0,0,0,0,0,0,0,0,0
2021,Annual,1762,Area,22.462,0,0,0,0,0,0,0,0,0
2021,Annual,1763,Area,0.002,0.602,0.001,0.002,0.275,0.72,0.008,0.001,0,0
2021,Annual,1764,Area,0.001,0.244,0.003,0.001,0.17,0.58,0.002,0.002,0,0
2021,Annual,1765,Area,0.003,0.158,0.003,0,0.704,0.09,0.006,0.001,0,0
2021,Annual,1767,Area,0.004,0.158,0.051,0,5.511,9.42,0.004,0.007,0,0
2021,Annual,1768,Area,0,0.035,0,0,0,0,0,0,0,0
2021,Annual,1769,Area,0,0,0,0,0,0.1,0,0,0,0
2021,Annual,1770,Area,0.001,0.011,0.051,0,0.052,6.04,0.0006,0.0001,0,0
2021,Annual,1771,Area,0.004,0.03,0.121,0,0.114,16.46,0.0017,0.0002,0,0
2021,Annual,1772,Area,0.125,0.601,4.291,0.005,2.336,325.29,0.0339,0.0086,0,0
2021,Annual,1773,Area,0,0.005,0.012,0,0.014,2.55,0.0003,0,0,0
2021,Annual,1774,Area,0.007,0.041,0.258,0,0.172,22.08,0.0023,0.0005,0,0
2021,Annual,1775,Area,0.002,0.014,0.054,0,0.049,7.6,0.0008,0.0001,0,0
2021,Annual,1776,Area,0.008,0.038,0.277,0,0.142,20.42,0.0021,0.0005,0,0
2021,Annual,1777,Area,0,0.003,0.009,0,0.01,1.82,0.0002,0,0,0
2021,Annual,1778,Area,0.01,0.048,0.323,0,0.17,25.84,0.0027,0.0006,0,0
2021,Annual,1779,Area,0,0,0,0,0,0,0,0,0,0
2021,Annual,1780,Area,0.001,0.004,0.023,0,0.014,2.03,0.0002,0.0001,0,0
2021,Annual,1781,Area,0,0.005,0.016,0,0.018,2.5,0.0003,0,0,0
2021,Annual,1782,Area,0.012,0.061,0.46,0,0.259,32.87,0.0034,0.0009,0,0
2021,Annual,1783,Area,0.002,0.018,0.073,0,0.068,9.53,0.001,0.0002,0,0
2021,Annual,1784,Area,0.072,0.362,2.639,0.003,1.545,195.8,0.0204,0.0053,0,0
2021,Annual,1785,Area,0.008,0.039,0.277,0,0.155,21.04,0.0022,0.0005,0,0
