yr,season,cat_no,cat_type,PM,TOG,NOx,SOx,CO,CO2,CH4,N2O,HFC,BCO2
1997,Annual,21,Point,0.008,0.028,0.064,1.187,0.047,0.17,0,0,0,0
1997,Annual,22,Point,0.097,0,0,1.344,0,0,0,0,0,0
1997,Annual,23,Point,0.05,0.523,0,0,0,0,0,0,0,0
1997,Annual,24,Point,0.002,0.013,0,0,0,0.01,0,0,0,0
1997,Annual,25,Point,0.002,0.037,0,0,0,0.01,0,0,0,0
1997,Annual,26,Point,0.963,0.516,1.578,4.295,25.454,336.38,0,0,0,0
1997,Annual,28,Point,0.009,0.274,0,0,0,1.4,0,0,0,0
1997,Annual,31,Point,0,0.003,0,0,0,0,0,0,0,0
1997,Annual,33,Point,1.142,0.216,0.015,0.023,0.166,1.15,0.0008,0.0025,0,173.7
1997,Annual,34,Point,1.823,0.179,0.01,0,0,0,0,0,0,0
1997,Annual,35,Point,0.021,0,0,0,0,0,0,0,0,0
1997,Annual,36,Point,0.678,0.139,0.327,0.029,0.431,2183.76,0,0,0,0
1997,Annual,38,Point,0.579,0.055,0.023,0.003,0.089,0,0,0,0,0
1997,Annual,39,Point,0.921,0,0,0,0,0,0,0,0,0
1997,Annual,40,Point,2.229,0.054,0.059,0.364,0.011,0.01,0,0,0,0
1997,Annual,41,Point,2.802,0.002,0,0,0,0,0,0,0,0
1997,Annual,42,Point,0.124,0,0,0,0,0,0,0,0,0
1997,Annual,43,Point,0.008,0.728,0,0,0,0,0,0,0.0004,0
1997,Annual,44,Point,0,0.026,0,0,0,0,0,0,0.0435,0
1997,Annual,45,Point,0,0.634,0,0,0,0,0,0,0,0
1997,Annual,46,Point,0,0.002,0,0,0,0,0,0,0,0
1997,Annual,47,Point,0.058,0.275,0,0,0,0.52,0,0,0.0407,0
1997,Annual,48,Point,0,0.001,0.005,0,0,0.01,0,0,0,0
1997,Annual,49,Point,0,0.036,0,0,0,0,0.0044,0,0,0
1997,Annual,50,Point,0.002,0.423,0,0,0,0,0,0,0,0
1997,Annual,53,Point,0.375,0.157,0,0,0,0.24,0,0,0,0
1997,Annual,54,Point,1.612,0.903,0.014,0.019,0.037,0.26,0.2848,0.0001,0.0017,1.93
1997,Annual,55,Point,0,3.892,0,0,0,0,0,0,0,0
1997,Annual,56,Point,0,3.198,0,0,0,0,0,0,0,0
1997,Annual,57,Point,0,0.084,0,0,0,0,0,0,0,0
1997,Annual,58,Point,0,0.037,0,0,0,0,0,0,0,0
1997,Annual,60,Point,0,1.622,0,0,0,0,0,0,0,0
1997,Annual,62,Point,0,0.265,0,0,0,0,0,0,0,0
1997,Annual,63,Point,0,0.102,0,0,0,0,0,0,0,0
1997,Annual,64,Point,0,0.243,0,0,0,0,0,0,0,0
1997,Annual,67,Point,0,0.005,0,0,0,0,0,0,0,0
1997,Annual,70,Point,0,0.02,0,0,0,0,0,0,0,0
1997,Annual,78,Point,0,0.112,0,0,0,0,0,0,0,0
1997,Annual,80,Point,0,0.003,0,0,0,0,0,0,0,0
1997,Annual,84,Point,0,0.718,0,0,0,0,0,0,0,0
1997,Annual,85,Point,0,0.296,0,0,0,0,0,0,0,0
1997,Annual,92,Point,0,0,0,0,0,0,0,0,0,0
1997,Annual,105,Point,0,1.293,0,0,0,0,0,0,0,0
1997,Annual,106,Point,0,0.001,0,0,0,0,0,0,0,0
1997,Annual,107,Point,0,0.145,0,0,0,0,0,0,0,0
1997,Annual,108,Point,0,1.14,0,0,0,0,0,0,0,0
1997,Annual,109,Point,0,0.61,0,0,0,0,0,0,0,0
1997,Annual,110,Point,0,0.061,0,0,0,0,0,0,0,0
1997,Annual,112,Point,0,1.907,0,0,0,0,0,0,0,0
1997,Annual,115,Point,0,0.114,0,0,0,0,0,0,0,0
1997,Annual,116,Point,0,0.413,0,0,0,0,0,0,0,0
1997,Annual,117,Point,0.002,0.09,0,0,0,0,0,0,0,0
1997,Annual,252,Point,0,2.302,0,0,0,0,0,0,0,0
1997,Annual,253,Point,0,0.466,0,0,0,0,0,0,0,0
1997,Annual,256,Point,0,0.73,0,0,0,0,0,0,0,0
1997,Annual,257,Point,0,0.153,0,0,0,0,0,0,0,0
1997,Annual,258,Point,0,0.213,0,0,0,0,0,0,0,0
1997,Annual,259,Point,0,0.012,0,0,0,0,0,0,0,0
1997,Annual,260,Point,0,0.479,0,0,0,0,0,0,0,0
1997,Annual,261,Point,0,0.02,0,0,0,0,0,0,0,0
1997,Annual,262,Point,0,0.119,0,0,0,0,0,0,0,0
1997,Annual,263,Point,0,0.044,0,0,0,0,0,0,0,0
1997,Annual,264,Point,0,0.085,0,0,0,0,0,0,0,0
1997,Annual,265,Point,0,0.021,0,0,0,0,0,0,0,0
1997,Annual,266,Point,0,0.006,0,0,0,0,0,0,0,0
1997,Annual,267,Point,0,0.004,0,0,0,0,0,0,0,0
1997,Annual,268,Point,0,1.429,0,0,0,0,0,0,0.0005,0
1997,Annual,269,Point,0,0.306,0,0,0,0,0,0,0,0
1997,Annual,270,Point,0,0.054,0,0,0,0,0,0,0,0
1997,Annual,271,Point,0,0.007,0,0,0,0,0,0,0,0
1997,Annual,272,Point,0,1.218,0,0,0,0,0,0,0,0
1997,Annual,273,Point,0,0.518,0,0,0,0,0,0,0,0
1997,Annual,274,Point,0,1.987,0,0,0,0,0,0,0,0
1997,Annual,275,Point,0,1.166,0,0,0,0,0,0,0,0
1997,Annual,276,Point,0,0.149,0,0,0,0,0,0,0,0
1997,Annual,277,Point,0,0.027,0,0,0,0,0,0,0,0
1997,Annual,278,Point,0,0.081,0,0,0,0,0,0,0,0
1997,Annual,279,Point,0,0.048,0,0,0,0,0,0,0,0
1997,Annual,280,Point,0,1.04,0,0,0,0,0,0,0.0476,0
1997,Annual,281,Point,0,0.349,0,0,0,0,0,0,0,0
1997,Annual,282,Point,0,0.63,0,0,0,0.12,0,0,0,0
1997,Annual,290,Point,0.01,0.01,0.138,0.008,0.123,508.91,0.0053,0.0001,0,0
1997,Annual,291,Point,0.524,1.06,9.15,0.447,2.77,9303.69,0.7608,0.0102,0,54.92
1997,Annual,292,Point,0.045,0.324,0.691,0.052,0.336,118.92,2.0783,0.0006,0,210.72
1997,Annual,293,Point,0.28,0.16,11.43,0.06,3.78,1591.59,0.0039,0.0012,0,0
1997,Annual,297,Point,0.032,0.004,0.201,0.303,0.017,171.94,0.0014,0.0014,0,0
1997,Annual,298,Point,0.78,0.3,18.66,1.08,1.97,10513.65,0.2131,0.0126,0,0
1997,Annual,299,Point,1.09,0.67,26.47,3.01,2.38,13391.71,0.7109,0.0477,0,0
1997,Annual,300,Point,0,0.01,0.53,0,0.08,189.24,0.0021,0.002,0,0
1997,Annual,301,Point,0.01,0.06,1.07,2.93,0.52,2248.34,0.0656,0.0131,0,0
1997,Annual,302,Point,0,0,0,0,0,0,0,0,0,0
1997,Annual,303,Point,0.098,6.79,4.67,0.054,5.51,329.71,4.9371,0.0012,0,477.01
1997,Annual,304,Point,0.062,0.073,0.88,0.05,0.205,76.64,0.0028,0.0006,0,0.01
1997,Annual,305,Point,0.105,0.075,1.58,0.045,0.99,897.54,0.0252,0.001,0,0
1997,Annual,306,Point,0.066,0.061,0.074,0.012,0.121,25.54,0.0006,0.0002,0,0
1997,Annual,307,Point,0.082,0.111,5.46,0.014,1.32,5389.44,0.1022,0.0088,0,0
1997,Annual,308,Point,0,0.001,0.015,0.001,0.002,17.1,0.0005,0.0001,0,0
1997,Annual,309,Point,0.01,0.005,0.105,0.121,0.028,12.63,0.0005,0.0001,0,0
1997,Annual,310,Point,0,0.001,0.001,0.001,0,3.4,0,0,0,0
1997,Annual,311,Point,0.019,0.516,1.14,1.4,0.647,2688.82,0.076,0.0157,0,0
1997,Annual,312,Point,0.036,0.276,0.255,0.102,0.181,283.78,0.0815,0.0003,0,32.88
1997,Annual,314,Point,0.002,0.026,0.161,0.012,0.001,0.39,0.0006,0.0002,0,9.14
1997,Annual,796,Point,0,0.98,0,0,0,0,0,0,0,0
1997,Annual,800,Point,0,0.211,0,0,0,0,0,0,0,0
1997,Annual,898,Point,0,0.88,0,0,0,0,0,0,0,0
1997,Annual,937,Point,0,0.372,0,0,0,2.91,0.0105,0,0,0
1997,Annual,938,Point,0,0.591,0,0,0,0,0,0,0,0
1997,Annual,968,Point,0.008,0.012,4.54,0.001,0.091,131,0.002,0.0002,0,0
1997,Annual,1157,Point,1.366,126.2,0.006,0,0,0,140.4357,0.007,0,359.12
1997,Annual,1241,Point,0,2.455,0,0,0,0,0,0,0,0
1997,Annual,1243,Point,0,0.771,0,0,0,0,0,0,0.0249,0
1997,Annual,1245,Point,0,0.833,0,0,0,0,0,0,0,0
1997,Annual,1595,Point,0,0.001,0.02,0,0.01,232.68,0.0103,0.0002,0,0.56
1997,Annual,1686,Point,0.084,2.92,0.4,0.224,1.494,0.02,2.2613,0.0027,0,1312.31
1997,Annual,1687,Point,0.062,1.852,0.33,0.052,0.903,3,2.0117,0.0011,0,476.66
1997,Annual,1709,Point,0.021,0.048,0,0,0,0,0,0,0,0
1997,Annual,1747,Point,0,0.001,0.4,0.102,0.223,76.31,0.0022,0.0004,0,0
1997,Annual,1748,Point,0.038,1.099,3.826,1.153,7.576,1131.45,0.0723,0.0171,0,0
1997,Annual,1749,Point,0,0.001,0.064,0,0.004,21.73,0.0003,0,0,0
1997,Annual,2222,Point,0.014,0,0,0,0,0,0,0,0,0
1998,Annual,10,Point,1.39,0.95,0.38,27.04,0,0.08,0,0,0,0
1998,Annual,11,Point,0,5.49,0,0,0,0.89,0,0,0,0
1998,Annual,12,Point,0,0.14,0,0,0,0.02,0,0,0,0
1998,Annual,13,Point,0,1.68,0,0,0,0,0,0,0,0
1998,Annual,15,Point,0.1,16.9,2.44,13.97,0.88,4780.38,1.9328,0.0239,0,0
1998,Annual,16,Point,0.07,0.23,0.02,0.02,0.05,9056.71,0,0,0,0
1998,Annual,17,Point,0,7.06,0,0,0,0,0,0,0,0
1998,Annual,18,Point,0,0.31,0,0,0,0.63,0,0,0,0
1998,Annual,19,Point,0,1.19,0,0,0,0,0,0,0,0
1998,Annual,21,Point,0.054,0.071,0.06,1.046,0.305,0.16,0,0,0,0
1998,Annual,22,Point,0.136,0,0,2.02,0,0,0,0,0,0
1998,Annual,23,Point,0.055,0.641,0,0,0,0,0,0,0,0
1998,Annual,24,Point,0.001,0.031,0,0,0,0.01,0,0,0,0
1998,Annual,25,Point,0.002,0.03,0,0,0,0.01,0,0,0,0
1998,Annual,26,Point,0.572,0.458,1.749,4.05,0.164,334.83,0,0,0,0
1998,Annual,28,Point,0.01,0.293,0,0,0,1.5,0,0,0,0
1998,Annual,31,Point,0,0.003,0,0,0,0,0,0,0,0
1998,Annual,33,Point,0.981,0.246,0.017,0.026,0.19,1.31,0.001,0.0029,0,198.16
1998,Annual,34,Point,0.758,0.093,0.005,0,0,0,0,0,0,0
1998,Annual,35,Point,0.019,0,0,0,0,0,0,0,0,0
1998,Annual,36,Point,0.689,0.141,0.332,0.029,0.438,2218.61,0,0,0,0
1998,Annual,38,Point,0.643,0.061,0.025,0.003,0.099,0,0,0,0,0
1998,Annual,39,Point,1.01,0,0,0,0,0,0,0,0,0
1998,Annual,40,Point,2.103,0.051,0.056,0.343,0.01,0.01,0,0,0,0
1998,Annual,41,Point,2.939,0.002,0,0,0,0,0,0,0,0
1998,Annual,42,Point,0.109,0,0,0,0,0,0,0,0,0
1998,Annual,43,Point,0.009,0.785,0,0,0,0,0,0,0.0005,0
1998,Annual,44,Point,0,0.024,0,0,0,0,0,0,0.0389,0
1998,Annual,45,Point,0,0.665,0,0,0,0,0,0,0,0
1998,Annual,46,Point,0,0.002,0,0,0,0,0,0,0,0
1998,Annual,47,Point,0.064,0.305,0,0,0,0.57,0,0,0.0451,0
1998,Annual,48,Point,0,0.001,0.007,0,0,0.02,0,0,0,0
1998,Annual,49,Point,0,0.043,0,0,0,0,0.0052,0,0,0
1998,Annual,50,Point,0.002,0.449,0,0,0,0,0,0,0,0
1998,Annual,53,Point,0.376,0.158,0,0,0,0.24,0,0,0,0
1998,Annual,54,Point,1.585,0.888,0.014,0.019,0.037,0.26,0.28,0.0001,0.0016,1.9
1998,Annual,55,Point,0,2.882,0,0,0,0,0,0,0,0
1998,Annual,56,Point,0,1.823,0,0,0,0,0,0,0,0
1998,Annual,57,Point,0,0.07,0,0,0,0,0,0,0,0
1998,Annual,58,Point,0,0.037,0,0,0,0,0,0,0,0
1998,Annual,60,Point,0,1.043,0,0,0,0,0,0,0,0
1998,Annual,62,Point,0,0.27,0,0,0,0,0,0,0,0
1998,Annual,63,Point,0,0.104,0,0,0,0,0,0,0,0
1998,Annual,64,Point,0,0.248,0,0,0,0,0,0,0,0
1998,Annual,67,Point,0,0.005,0,0,0,0,0,0,0,0
1998,Annual,70,Point,0,0.037,0,0,0,0,0,0,0,0
1998,Annual,78,Point,0,0.183,0,0,0,0,0,0,0,0
1998,Annual,80,Point,0,0.003,0,0,0,0,0,0,0,0
1998,Annual,84,Point,0,0.663,0,0,0,0,0,0,0,0
1998,Annual,85,Point,0,0.185,0,0,0,0,0,0,0,0
1998,Annual,92,Point,0,0,0,0,0,0,0,0,0,0
1998,Annual,105,Point,0,1.226,0,0,0,0,0,0,0,0
1998,Annual,106,Point,0,0.001,0,0,0,0,0,0,0,0
1998,Annual,107,Point,0,0.178,0,0,0,0,0,0,0,0
1998,Annual,108,Point,0,1.146,0,0,0,0,0,0,0,0
1998,Annual,109,Point,0,0.613,0,0,0,0,0,0,0,0
1998,Annual,110,Point,0,0.061,0,0,0,0,0,0,0,0
1998,Annual,112,Point,0,1.917,0,0,0,0,0,0,0,0
1998,Annual,115,Point,0,0.115,0,0,0,0,0,0,0,0
1998,Annual,116,Point,0,0.415,0,0,0,0,0,0,0,0
1998,Annual,117,Point,0,0.134,0,0,0,0,0,0,0,0
1998,Annual,252,Point,0,2.206,0,0,0,0,0,0,0,0
1998,Annual,253,Point,0,0.45,0,0,0,0,0,0,0,0
1998,Annual,256,Point,0,0.894,0,0,0,0,0,0,0,0
1998,Annual,257,Point,0,0.161,0,0,0,0,0,0,0,0
1998,Annual,258,Point,0,0.195,0,0,0,0,0,0,0,0
1998,Annual,259,Point,0,0.013,0,0,0,0,0,0,0,0
1998,Annual,260,Point,0,0.465,0,0,0,0,0,0,0,0
1998,Annual,261,Point,0,0.02,0,0,0,0,0,0,0,0
1998,Annual,262,Point,0,0.124,0,0,0,0,0,0,0,0
1998,Annual,263,Point,0,0.047,0,0,0,0,0,0,0,0
1998,Annual,264,Point,0,0.07,0,0,0,0,0,0,0,0
1998,Annual,265,Point,0,0.02,0,0,0,0,0,0,0,0
1998,Annual,266,Point,0,0.006,0,0,0,0,0,0,0,0
1998,Annual,267,Point,0,0.005,0,0,0,0,0,0,0,0
1998,Annual,268,Point,0,1.337,0,0,0,0,0,0,0.0005,0
1998,Annual,269,Point,0,0.307,0,0,0,0,0,0,0,0
1998,Annual,270,Point,0,0.066,0,0,0,0,0,0,0,0
1998,Annual,271,Point,0,0.007,0,0,0,0,0,0,0,0
1998,Annual,272,Point,0,0.957,0,0,0,0,0,0,0,0
1998,Annual,273,Point,0,0.395,0,0,0,0,0,0,0,0
1998,Annual,274,Point,0,1.94,0,0,0,0,0,0,0,0
1998,Annual,275,Point,0,1.133,0,0,0,0,0,0,0,0
1998,Annual,276,Point,0,0.144,0,0,0,0,0,0,0,0
1998,Annual,277,Point,0,0.029,0,0,0,0,0,0,0,0
1998,Annual,278,Point,0,0.075,0,0,0,0,0,0,0,0
1998,Annual,279,Point,0,0.039,0,0,0,0,0,0,0,0
1998,Annual,280,Point,0,1.042,0,0,0,0,0,0,0.0477,0
1998,Annual,281,Point,0,0.342,0,0,0,0,0,0,0,0
1998,Annual,282,Point,0,0.554,0,0,0,0.11,0,0,0,0
1998,Annual,290,Point,0.013,0.013,0.134,0.009,0.107,556.19,0.0058,0.0001,0,0
1998,Annual,291,Point,0.486,0.95,8,0.319,2.42,10523.85,0.8606,0.0116,0,62.12
1998,Annual,292,Point,0.043,0.333,0.731,0.051,0.341,121.97,2.1316,0.0006,0,216.12
1998,Annual,293,Point,0.38,0.23,11.04,0.08,5.08,1836.45,0.0045,0.0014,0,0
1998,Annual,297,Point,0.054,0.007,0.342,0.504,0.028,234.46,0.0019,0.0019,0,0
1998,Annual,298,Point,0.78,0.3,18.71,1.05,1.95,11614.49,0.2354,0.0139,0,0
1998,Annual,299,Point,1.09,0.66,26.38,3,2.37,13347.67,0.7085,0.0475,0,0
1998,Annual,300,Point,0,0.02,0.59,0,0.09,209.93,0.0024,0.0022,0,0
1998,Annual,301,Point,0.01,0.06,1.08,2.96,0.52,2273.46,0.0663,0.0133,0,0
1998,Annual,303,Point,0.096,6.5,3.68,0.052,4.39,252.79,3.7853,0.0009,0,365.73
1998,Annual,304,Point,0.063,0.075,0.87,0.051,0.21,78.97,0.0029,0.0006,0,0.01
1998,Annual,305,Point,0.11,0.08,1.39,0.03,1.04,849.22,0.0238,0.0009,0,0
1998,Annual,306,Point,0.064,0.057,0.076,0.012,0.116,25.83,0.0007,0.0002,0,0
1998,Annual,307,Point,0.097,0.131,5.09,0.017,1.53,5651.06,0.1072,0.0092,0,0
1998,Annual,308,Point,0.005,0.006,0.236,0.018,0.032,34.22,0.0011,0.0002,0,0
1998,Annual,309,Point,0.007,0.003,0.066,0.127,0.017,12.63,0.0005,0.0001,0,0
1998,Annual,310,Point,0.001,0.001,0.007,0.003,0.001,3.41,0,0,0,0
1998,Annual,311,Point,0.015,0.396,0.876,1.076,0.497,2419.94,0.0684,0.0141,0,0
1998,Annual,312,Point,0.023,0.216,0.199,0.08,0.139,282.89,0.0812,0.0003,0,32.77
1998,Annual,314,Point,0.002,0.026,0.163,0.013,0.001,0.39,0.0006,0.0002,0,9.14
1998,Annual,795,Point,0,0.001,0,0,0,0,0,0,0,0
1998,Annual,796,Point,0,0.194,0,0,0,0,0,0,0,0
1998,Annual,800,Point,0,0.266,0,0,0,0,0,0,0,0
1998,Annual,898,Point,0,0.9,0,0,0,0,0,0,0,0
1998,Annual,937,Point,0,0.346,0,0,0,2.7,0.0098,0,0,0
1998,Annual,938,Point,0,0.604,0,0,0,0,0,0,0,0
1998,Annual,968,Point,0.003,0.008,2.8,0.001,0.07,133.59,0.0021,0.0003,0,0
1998,Annual,1157,Point,1.405,129.792,0.006,0,0,0,144.4321,0.0072,0,369.34
1998,Annual,1241,Point,0,2.511,0,0,0,0,0,0,0,0
1998,Annual,1243,Point,0,0.571,0,0,0,0,0,0,0.0184,0
1998,Annual,1245,Point,0,0.829,0,0,0,0,0,0,0,0
1998,Annual,1595,Point,0,0.001,0.04,0,0.01,233.15,0.0103,0.0002,0,0.56
1998,Annual,1686,Point,0.086,3.003,0.411,0.231,1.536,0.02,2.3257,0.0028,0,1349.65
1998,Annual,1687,Point,0.064,1.905,0.339,0.053,0.929,3.08,2.0689,0.0011,0,490.22
1998,Annual,1709,Point,0.022,0.052,0,0,0,0,0,0,0,0
1998,Annual,1747,Point,0,0.001,0.345,0.088,0.192,65.9,0.0019,0.0004,0,0
1998,Annual,1748,Point,0.034,0.985,3.491,1.052,6.913,1032.42,0.066,0.0156,0,0
1998,Annual,1749,Point,0,0.002,0.136,0,0.008,46.08,0.0007,0.0001,0,0
1998,Annual,2222,Point,0.013,0,0,0,0,0,0,0,0,0
1999,Annual,10,Point,1.46,1,0.4,28.46,0,0.09,0,0,0,0
1999,Annual,11,Point,0,5.23,0,0,0,0.91,0,0,0,0
1999,Annual,12,Point,0,0.12,0,0,0,0.02,0,0,0,0
1999,Annual,13,Point,0,1.7,0,0,0,0,0,0,0,0
1999,Annual,15,Point,0.1,17.12,2.47,14.14,0.89,4830.48,1.953,0.0242,0,0
1999,Annual,16,Point,0.07,0.24,0.02,0.02,0.05,9180.06,0,0,0,0
1999,Annual,17,Point,0,6.71,0,0,0,0,0,0,0,0
1999,Annual,18,Point,0,0.22,0,0,0,0.64,0,0,0,0
1999,Annual,19,Point,0,0.89,0,0,0,0,0,0,0,0
1999,Annual,20,Point,0,0.01,0,0,0,0,0,0,0,0
1999,Annual,21,Point,0.054,0.009,0.063,1.007,0.186,0.16,0,0,0,0
1999,Annual,22,Point,0.124,0,0,1.84,0,0,0,0,0,0
1999,Annual,23,Point,0.052,0.669,0,0,0,0,0,0,0,0
1999,Annual,24,Point,0.024,0.01,0,0,0,0.01,0,0,0,0
1999,Annual,25,Point,0.002,0.038,0,0,0,0.01,0,0,0,0
1999,Annual,26,Point,0.555,0.409,1.825,4.743,0.151,334.83,0,0,0,0
1999,Annual,28,Point,0.01,0.286,0,0,0,1.46,0,0,0,0
1999,Annual,31,Point,0,0.003,0,0,0,0,0,0,0,0
1999,Annual,33,Point,0.848,0.277,0.019,0.029,0.213,1.47,0.0011,0.0033,0,222.59
1999,Annual,34,Point,0.716,0.16,0.009,0,0.004,0,0,0,0,0
1999,Annual,35,Point,0.017,0,0,0,0,0,0,0,0,0
1999,Annual,36,Point,0.7,0.143,0.337,0.03,0.445,2253.61,0,0,0,0
1999,Annual,38,Point,0.707,0.068,0.028,0.004,0.109,0,0,0,0,0
1999,Annual,39,Point,0.926,0,0,0,0,0,0,0,0,0
1999,Annual,40,Point,1.702,0.048,0.052,0.323,0.01,0,0,0,0,0
1999,Annual,41,Point,3.076,0.003,0,0,0,0,0,0,0,0
1999,Annual,42,Point,0.103,0,0,0,0,0,0,0,0,0
1999,Annual,43,Point,0.01,0.873,0,0,0,0,0,0,0.0005,0
1999,Annual,44,Point,0,0.021,0,0,0,0,0,0,0.0343,0
1999,Annual,45,Point,0,0.622,0,0,0,0,0,0,0,0
1999,Annual,46,Point,0,0.002,0,0,0,0,0,0,0,0
1999,Annual,47,Point,0.07,0.281,0,0,0,0.63,0,0,0.0495,0
1999,Annual,48,Point,0,0.001,0.007,0,0,0.02,0,0,0,0
1999,Annual,49,Point,0,0.024,0,0,0,0,0.003,0,0,0
1999,Annual,50,Point,0.002,0.476,0,0,0,0,0,0,0,0
1999,Annual,53,Point,0.377,0.158,0,0,0,0.24,0,0,0,0
1999,Annual,54,Point,1.549,0.868,0.013,0.018,0.036,0.25,0.2736,0.0001,0.0016,1.85
1999,Annual,55,Point,0,2.073,0,0,0,0,0,0,0,0
1999,Annual,56,Point,0,1.716,0,0,0,0,0,0,0,0
1999,Annual,57,Point,0,0.072,0,0,0,0,0,0,0,0
1999,Annual,58,Point,0,0.038,0,0,0,0,0,0,0,0
1999,Annual,60,Point,0,1.022,0,0,0,0,0,0,0,0
1999,Annual,62,Point,0,0.306,0,0,0,0,0,0,0,0
1999,Annual,63,Point,0,0.118,0,0,0,0,0,0,0,0
1999,Annual,64,Point,0,0.255,0,0,0,0,0,0,0,0
1999,Annual,67,Point,0,0.005,0,0,0,0,0,0,0,0
1999,Annual,70,Point,0,0.014,0,0,0,0,0,0,0,0
1999,Annual,78,Point,0,0.172,0,0,0,0,0,0,0,0
1999,Annual,80,Point,0,0.003,0,0,0,0,0,0,0,0
1999,Annual,84,Point,0,0.777,0,0,0,0,0,0,0,0
1999,Annual,85,Point,0,0.187,0,0,0,0,0,0,0,0
1999,Annual,92,Point,0,0,0,0,0,0,0,0,0,0
1999,Annual,105,Point,0,0.927,0,0,0,0,0,0,0,0
1999,Annual,107,Point,0,0.21,0,0,0,0,0,0,0,0
1999,Annual,108,Point,0,1.152,0,0,0,0,0,0,0,0
1999,Annual,109,Point,0,0.438,0,0,0,0,0,0,0,0
1999,Annual,110,Point,0,0.029,0,0,0,0,0,0,0,0
1999,Annual,112,Point,0,1.896,0,0,0,0,0,0,0,0
1999,Annual,115,Point,0,0.164,0,0,0,0,0,0,0,0
1999,Annual,116,Point,0,0.452,0,0,0,0,0,0,0,0
1999,Annual,117,Point,0,0.15,0,0,0,0,0,0,0,0
1999,Annual,252,Point,0,2.111,0,0,0,0,0,0,0,0
1999,Annual,253,Point,0,0.435,0,0,0,0,0,0,0,0
1999,Annual,256,Point,0,0.903,0,0,0,0,0,0,0,0
1999,Annual,257,Point,0,0.161,0,0,0,0,0,0,0,0
1999,Annual,258,Point,0,0.218,0,0,0,0,0,0,0,0
1999,Annual,259,Point,0,0.014,0,0,0,0,0,0,0,0
1999,Annual,260,Point,0,0.466,0,0,0,0,0,0,0,0
1999,Annual,261,Point,0,0.02,0,0,0,0,0,0,0,0
1999,Annual,262,Point,0,0.128,0,0,0,0,0,0,0,0
1999,Annual,263,Point,0,0.043,0,0,0,0,0,0,0,0
1999,Annual,264,Point,0,0.055,0,0,0,0,0,0,0,0
1999,Annual,265,Point,0,0.019,0,0,0,0,0,0,0,0
1999,Annual,266,Point,0,0.006,0,0,0,0,0,0,0,0
1999,Annual,267,Point,0,0.004,0,0,0,0,0,0,0,0
1999,Annual,268,Point,0,1.304,0,0,0,0,0,0,0.0005,0
1999,Annual,269,Point,0,0.316,0,0,0,0,0,0,0,0
1999,Annual,270,Point,0,0.078,0,0,0,0,0,0,0,0
1999,Annual,271,Point,0,0.007,0,0,0,0,0,0,0,0
1999,Annual,272,Point,0,0.696,0,0,0,0,0,0,0,0
1999,Annual,273,Point,0,0.273,0,0,0,0,0,0,0,0
1999,Annual,274,Point,0,1.893,0,0,0,0,0,0,0,0
1999,Annual,275,Point,0,1.1,0,0,0,0,0,0,0,0
1999,Annual,276,Point,0,0.136,0,0,0,0,0,0,0,0
1999,Annual,277,Point,0,0.031,0,0,0,0,0,0,0,0
1999,Annual,278,Point,0,0.065,0,0,0,0,0,0,0,0
1999,Annual,279,Point,0,0.029,0,0,0,0,0,0,0,0
1999,Annual,280,Point,0,1.046,0,0,0,0,0,0,0.0479,0
1999,Annual,281,Point,0,0.336,0,0,0,0,0,0,0,0
1999,Annual,282,Point,0,0.479,0,0,0,0.09,0,0,0,0
1999,Annual,290,Point,0.012,0.012,0.128,0.009,0.106,615.05,0.0064,0.0001,0,0
1999,Annual,291,Point,0.514,1.05,6.7,0.292,2.68,10325.57,0.8443,0.0113,0,60.95
1999,Annual,292,Point,0.041,0.341,0.77,0.049,0.346,128.27,2.2416,0.0006,0,227.28
1999,Annual,293,Point,0.3,0.2,9.6,0.1,4.2,12640.89,0.0309,0.0096,0,0
1999,Annual,297,Point,0.045,0.006,0.268,0.441,0.023,194.51,0.0016,0.0016,0,0
1999,Annual,298,Point,0.57,0.24,17.42,1.07,1.94,11305.27,0.2292,0.0135,0,0
1999,Annual,299,Point,1.1,0.67,26.55,3.02,2.38,13421.09,0.7124,0.0478,0,0
1999,Annual,300,Point,0,0.02,0.6,0,0.09,212.48,0.0024,0.0022,0,0
1999,Annual,301,Point,0.01,0.06,1.09,2.99,0.53,2296.07,0.067,0.0134,0,0
1999,Annual,303,Point,0.114,6.66,4.09,0.057,4.76,255.61,3.8274,0.001,0,369.8
1999,Annual,304,Point,0.065,0.076,0.86,0.051,0.215,81.72,0.003,0.0006,0,0.01
1999,Annual,305,Point,0.117,0.08,1.4,0.04,1.08,858.89,0.0241,0.0009,0,0
1999,Annual,306,Point,0.061,0.052,0.079,0.011,0.11,26.18,0.0007,0.0002,0,0
1999,Annual,307,Point,0.113,0.153,4.7,0.019,1.75,5912.69,0.1122,0.0096,0,0
1999,Annual,308,Point,0.001,0.003,0.06,0.001,0.011,34.76,0.0011,0.0002,0,0
1999,Annual,309,Point,0.006,0.003,0.066,0.114,0.017,12.82,0.0005,0.0001,0,0
1999,Annual,310,Point,0,0.001,0.003,0.001,0,3.42,0,0,0,0
1999,Annual,311,Point,0.015,0.401,0.886,1.087,0.502,2629.06,0.0743,0.0153,0,0
1999,Annual,312,Point,0.019,0.227,0.209,0.075,0.167,282.89,0.0812,0.0003,0,32.77
